Account ID,Account Name,Segment,Package,CSM,Interview Date,Active today,Amenity gap detector,Calendar block monitor,Calendar conflict detector,Check-in readiness command,Cleaning conflict detector,Daily task coverage board,Guest commitment tracker,Inquiry expiry manager,Maintenance block agent,Maintenance tracker,Reservation duplicate detector,Reservation handoff brief,Reservation readiness surfacer,Review to task dispatcher,Risky reservation detector,Stay status reconciler,Team access auditor,Translation gap filler,Vacancy task detector,Weekly operations brief,Negative review challenger,Review response master,Saved reply optimizer,Checkout balance collection,Fee configuration detector,Multi-unit fee detector,Security deposit extender,Tax configuration auditor,Unpaid reservation tracker,Advance deposit checker,Cancelled reservation reconciler,Negative owner revenue detector,Realization window auditor,Listing ownership gap finder,Owner payment details collector,Airbnb quality detector,# Active
63ecdfb9e2e88c002d5debf1,Nook and Key Escapes Limited,Mid-Market,pro,Joaquin Benitez,,true,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,2
5d550d35c17422001f7b665d,Ryan - Eniko - Bnb Edge,SMB,pro,Katherine Ting,,true,,,,,,,,,,,,,,V,,,,,,V,V,OFF,,,,,,,,,,,,,,,3
68a91b44c3307ffd38a1c0de,Prince Vaction Homes,SMB,pro,Austen Bernhardt,,true,,,,V,,,V,OFF,,,,V,,,,,,,,V,V,V,,,,,,,,,,,,,,,6
65d606fbb17da951fa0944bc,The Konciergerie,Mid-Market,pro,Steven Brumwell,,true,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,1
698361e2acc41a2405089f6d,Iberis Apartments s.r.o.,SMB,pro,Daniel Sanchez,,true,,,,,,,,,,,,,,,,V,,,,,,,V,,,,,,,,,,,,,,2
68ae49d7c3307ffd38a1c25c,Penthouse 9 Corporation,Mid-Market,pro,Benjamin Lockard,,true,V,V,V,V,V,V,V,V,,V,V,V,,V,V,V,V,V,V,V,V,V,V,,V,V,V,V,V,V,V,V,V,,,V,31
698db28a2545aee1ddea0409,Ghost Rentals,SMB,pro,Austen Bernhardt,,true,,,,V,V,,,,,,,,,,V,,V,,,,,,,,,,,,,,,,,,,,4
69c5df3a3347f19f4415d352,Havainix Management company,Mid-Market,pro,Zoe Jiang,,true,,,,,,,,,,,,,,,,,,,,,V,V,,,,,,,,,,,,,,,2
67fb862b56bac59fb2d49f67,Anthony CAMPANA,SMB,pro,Ander Vicente,,true,,V,V,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
65984085524525382ba404b5,Smoky Mountain Vacation Cabins,SME,pro,Benjamin Lockard,,true,,,,,,,V,V,,V,,V,,,V,,,,,,V,V,,,,,,,,,,,,,,,7
697c0eb5663b9035ac4ca6d9,SherStay,SMB,pro,Ramiro Peña,,true,,,V,,,,V,,,,,,,,V,,,,,,,,,,,,,,V,,,,,,V,,5
6566138da6aaa15054eb403a,Aval Property Experience LLC,SMB,pro,Oscar Rodriguez,,true,V,V,,OFF,,V,V,V,,,,,,V,,V,,V,,V,V,V,V,,V,,,V,V,V,V,,,,OFF,,17
687ed23da14c863e5df12659,Girraween Country Inn,SMB,pro,Nelson Sing,,true,,V,V,V,,,V,V,,,,,,,V,,,,,,V,V,V,,,,,,,,,,,,,,9
5f1eed10be0e02002c1c0338,Yeti Home Services LLC,Mid-Market,pro,Zafar Khan,,true,,,,OFF,,,,OFF,,,,,,,V,,,,,V,V,V,OFF,,,,,,V,V,,,,,,,6
689211fd8fa2976c485f69a0,"406 Capital Properties, LLC",SMB,pro,Guesty Support,,true,,V,,,,,,V,,,V,,,,,,V,,,,,V,,,,,,,,V,,,,,V,,7
6859f2918e18aabad83b38ee,Our Island,Mid-Market,pro,Nelson Sing,,true,,,,,,V,V,,,,,,,,,,,,,,,,,,,,,,V,V,,,,,,,4
648bca2d5c53b8007ef3a0d8,Time in a Place,Mid-Market,pro,Rebecca Virgin,,true,,V,V,V,,,V,V,,,V,,,V,V,V,V,,V,V,V,V,V,,,,,V,V,V,V,,,,,,19
63c524f314d7a8004162fe52,HomeVacay,Mid-Market,pro,Zoe Jiang,,true,,,,,,,OFF,,,,,,,,,,,,,V,V,,,,,,,,,,,,,,,,2
6a1c4ec469f1f598e136d874,vayosif lecha LDT,SMB,pro,Daniel Sanchez,,true,,,,,,V,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,2
69cab816e477d9bda1e2042b,L&R Property Management,SMB,pro,Giorgia Ruocci,,false,,,,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5b45b51856881a00bb767d5d,TravelHost Africa,SMB,pro,Guesty Support,,true,,V,V,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
66847af24bd396ee968c2ea3,The Hill's Posh Lifestyle Experience LLC,Mid-Market,pro,Enjoli Mitchell,,true,,OFF,OFF,V,,V,OFF,V,,V,,V,,,,,V,,,V,,V,V,,,,V,,,OFF,,,,,,,10
66a3c50b54a137fab72e3e5e,Conserjeria Sierra Madrid,Mid-Market,pro,William Moal,,true,,,V,V,V,V,V,,,V,,V,,V,V,V,,,,,V,V,V,,,,,V,V,,,,,,,,15
69430522b144f2e7b105cf04,Suitesecu Rentals,SMB,pro,Ramiro Peña,,true,,,V,V,,,,,,,V,,,,,,V,,,,V,,V,,,,,,V,,V,,,,,,8
6a1f5115bd25c7223a4a9a91,Hostin,Mid-Market,pro,Diana Chalita,,true,,,,,,,,,,,,,,,,,,,,,V,V,V,,,,,,,,,,,,,,3
6859df8e8e18aabad83b38e6,Newport Beach Vacation Properties,SME,pro,Stacy Wesson,,true,V,V,V,V,,,,,,,V,V,,,V,V,V,V,,V,V,V,V,,,,,V,V,V,V,V,V,V,,V,22
694ae26f88cba42d9e7a8e0c,1235 West Investments LLC,SMB,pro,Ramiro Peña,,false,,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6901f1fc32feafcbded99b08,Atmos properties,SMB,pro,Nelson Sing,,true,,,V,V,,,OFF,V,,,V,,,V,V,,,,V,,V,V,V,,,,,,V,,,,,,,,11
679ce0ac85f74b5fe968cf7e,Trails to Ales Realty LLC,SMB,pro,Guesty Support,,true,,,,,,,V,V,,,,,,,V,,,,,V,V,V,,,,,,,,,,,,,,,6
647df114dead930054e452db,Home Free Furnished Rentals,SMB,pro,Lionel Glover,,true,,,,V,,,V,V,,V,,V,,,V,,,,,,V,,V,,,,,,,V,,,,,,,9
5dc4724781b892001fd17fdc,Cyclinn,SME,pro,Pablo Paez,,true,,,V,,,,,,,,V,,,,V,,,,,,,V,,,,,,V,,,,,,,,,5
69c0b77e0dbdf1eea85fc3c2,Booking,SMB,pro,Daniel Sanchez,,true,,,,V,V,,,,,,,,,V,,,,,,V,V,V,V,,,,,,,,,,,,,,7
6955293d3b2d1f36d1b33d85,Petrus Fourie,SMB,pro,Daniel Sanchez,,true,,,V,,,,,,,,V,,,,V,,,,,,,,,,,,,,,,,,,,,,3
62cc441b4613d60033629136,Memories Vacation Home Management,SME,pro,Pablo Paez,,true,,,,OFF,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,1
68f032f8e4f9efbe702b8d4a,Big Island Vacation Properties,Mid-Market,pro,Ana Loera,,true,,V,,V,,,,,,V,,,,V,V,,,,,,,V,,,,,,,V,V,,,,,,,8
68dcb569455d7fda43611a67,Rajur Holdings,SMB,pro,Ana Loera,,true,,,,,,V,V,V,,V,,,,V,OFF,,,,,,V,V,,,,,,,,,,,,,,,7
625eabc1e6143d003241451b,Tanya Svoboda,SMB,pro,Diana Chalita,,true,,V,,,,,,V,,,,,,,V,,,,,,V,,V,,,,,,V,,,,,,,,6
67e1b8e0c8b52d834dcb8b0d,Stay NJ,SMB,pro,Guesty Support,,true,,,,V,,,OFF,,,,,,,,,,,,,,,,V,,,,,,V,,,,,,,,3
69ba95974a4da1c92d8bc2ec,MELISSA HOSPITALITY SINGLE MEMBER S.A.,Mid-Market,pro,Joaquin Benitez,,true,,,,V,V,V,V,V,,V,V,V,,,,,V,,V,V,V,V,V,,,,,V,V,,,,,,V,,17
68fa453632feafcbded998c2,Empire Riverside Stay,SMB,pro,Guesty Support,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,1
63fcbdb08d3003003df423bb,"Jon, Bellwether Property",Mid-Market,pro,Ram Cheriyath,,true,,,,,,,OFF,,,,,,,,,,,,,V,V,,,,,,,,V,,,,,,,,3
6051f000c60c59002ca9341d,Ian Jarrett,SME,pro,Francesca Pastore,,true,,,V,V,,V,,,,,,,,,V,,,,V,V,V,,V,,,,,,V,,,,,,,,9
683995816ad42132cdbfa66f,The Senses Collection,SMB,pro,Guesty Support,,true,,,,V,,,OFF,,,OFF,,OFF,,OFF,,OFF,,,,V,,,OFF,,,,,,,,,,,,,,2
67891f000560667fb69d98af,Soltire Stays,Mid-Market,pro,Courtney Trow,,true,,,,,,V,,V,,,,V,,,V,,V,,V,V,V,,V,,,,,,,V,V,,,,,,11
668ffa2ff6abdb39ff57bb6f,O-Lac inc,SMB,pro,Guesty Support,,true,,V,V,V,V,,V,V,,V,V,V,,V,V,V,V,,V,V,V,V,V,,,,V,V,V,V,V,,,,,,23
637584ecc84c6100468437f0,Colby & Conrad,SME,pro,Benjamin Lockard,,true,,,,,,,,,,,,,,V,V,,,,,V,V,V,V,,,,,V,V,V,V,,,,,V,11
66f05b8188a5fce1e7b84de9,Oban Holiday Lets Ltd,Mid-Market,pro,Mattia Peressini,,true,,,,,V,,,,,,,,,,,,,,,V,V,,V,,,,,,,,V,,,,,,5
698a569ba1080b7731bd3db2,Kevin Dennis,SMB,pro,Austen Bernhardt,,true,,,,,,,,,,,,,,,V,,,,,,V,,,,,,,,V,,,,,,,,3
621973f87008bb0033bd4947,Bear Stay LLC,Mid-Market,pro,Benjamin Lockard,,true,,,V,OFF,,,OFF,V,,,V,V,,V,V,,V,,,V,V,V,V,,,,,,V,,,,,,,,12
664769def167a0bb227081e1,Bayside Corp S.L,Mid-Market,pro,Carla Scimia,,true,,V,V,V,V,V,V,V,V,V,V,V,,V,V,V,V,,V,V,V,V,V,,,,V,V,V,V,V,,,,V,,26
5a68a9b91e2ba70015056bc6,Kevin Boer,SMB,pro,Carlos Noriega,,true,,,,,,,V,OFF,,,,,,,V,,,,,V,V,V,V,,,,,,,,,,,,,,6
5bead1b2ffc666003ea00e17,Be London,Mid-Market,pro,Steven Brumwell,,true,,,,OFF,,,,,,V,,,,,,,,,,V,,,,,,,,,,,,,,,,,2
68f7babc669647d6ff17de31,david@alpinerp.com,SMB,pro,Guesty Support,,true,V,V,V,V,,,V,V,,V,,,,,V,,,,,,V,V,V,,V,,,,,,,,,,,V,13
69e67d2299ab54f5bdf04de6,Low Tide Retreats LLC,SMB,pro,Lionel Glover,,true,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,1
632a193d8d005000330bca94,Urban Furnished,SME,pro,Stacy Wesson,,true,,,,V,,,,,,,,,,,,,,,,,V,V,V,,,,,,,,,,,,,,4
68d29c637272afd420f728c5,LetMeRent s.r.o.,SMB,pro,Giorgia Ruocci,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,1
6953d4933b2d1f36d1b33d44,PK Holidays,SME,pro,Steven Brumwell,,true,,,,V,,,V,V,,,V,,,V,V,V,,,V,V,V,,V,,,,,V,V,,V,,,,,,14
69445327b144f2e7b105cf45,Oak Street Capital LLC,SMB,pro,Salome Alvarez,,true,,,,V,,,,V,,,,,,V,V,,,,,V,V,V,,,,,V,,V,,,,,,,,9
5fc53c49bdc1ba0030c3936a,Jim Grady,SME,pro,Stacy Wesson,,true,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,1
6830b0309bf7f8c07ec24266,Indulge Vacation Rentals,SME,pro,Oscar Nomura,,true,,V,V,V,V,V,V,V,,V,V,V,,V,V,,V,,V,V,V,,V,,,,,V,V,V,V,,,,,,21
67eec01f48a9aa094fae1a11,Everblue Properties,Mid-Market,pro,Cameron Gray,,true,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,1
697a888697c71aa6720b0d83,Sunset Residences,SMB,pro,Austen Bernhardt,,true,,,,,,,,,,,,,,,V,,,,,,V,V,V,,,,,,,,,,,,,,4
60fed25d9e3dd8002da530e5,Seth Hillenmeyer,Mid-Market,pro,Francine Boateng,,true,,,,V,,V,V,V,,V,,V,,V,V,V,V,,V,V,V,V,V,,,,,V,V,,,,,,,,17
69f22d35a36ffdd106868834,Nourish Vacation Homes,Mid-Market,pro,Carlos Villarreal,,true,,,,,,,,,,,,,,,,,,,,,V,,,,,,,V,,,,,,,,,2
690e2a5fbef5c5b447994fc8,Seashell Vacation Rentals,SME,pro,Carlos Villarreal,,true,,V,V,,,,,V,,,,V,,,,,,,V,,V,V,,,,,,,,V,V,,,,,,9
693c29621efcceb4712e3202,GuestSpaces Vacation Rentals,SME,pro,Alexandra Laframboise,,true,,V,V,,,,V,V,,,V,V,,,V,,,,V,,V,V,V,,,,V,,V,,,,,,V,,14
6924bb4bb4a7e2ab11030bc7,MJ Homes,SMB,pro,Salome Alvarez,,true,,V,V,V,,,V,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,5
692087d60cb25a3efd780f59,CJR Stays,SMB,pro,Austen Bernhardt,,true,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,36
6768f529309e10ff8a2b7462,Edgewood Cabins,SMB,pro,Zafar Khan,,false,,,,,,,,,,,,,,,,,,,,,,OFF,,,,,,,,,,,,,,,0
66018b62c9d2b0a68e714a4d,GrandStay,SMB,pro,Daniel Sanchez,,true,,,,V,,,,,,,,,,V,V,,,,,V,V,V,V,,,,,,V,,,,,,,,8
6a03ac1a24db941f82ec01db,Vacation Rental Assistance,Mid-Market,pro,Enjoli Mitchell,,true,,V,V,V,,,V,V,,,V,,,V,V,,,,,V,V,V,V,,,,,V,,,V,,,,V,,15
675c1d9c116364e5fd4c78ca,Incoming Verona srl,Mid-Market,pro,Carla Scimia,,true,,V,,,,V,,,,,,,,,,,,,,,V,,V,,,,,,,,,,,,,,4
69d91a11888d4187f93c6535,U-CO,Mid-Market,pro,Carlos Villarreal,,true,,,,V,,,,V,,V,,,,,V,,V,,,V,V,V,V,,,,,,,,,,,,,,9
666c42cd1269c78e4944ab0e,1804 Villas & Suites,SMB,pro,Ander Vicente,,true,,V,,,,,,V,,,,V,,,V,,,,,,,,,,,,V,,V,,,,,,,,6
652d7bd2f05bc9a6ebc6a507,Getaway Haus,Mid-Market,pro,Ana Loera,,true,,V,V,V,V,V,V,,,V,V,V,,V,,,V,,V,,V,V,V,,,,,V,V,,,,,,,,17
68892383a14c863e5df1291c,CarefreeNb Hosting,Mid-Market,pro,Audrey Puylaert,,true,,V,V,OFF,,V,V,V,,,V,V,,V,V,V,,,,V,V,V,V,,,,,,V,,,,,,,,15
69dea2319340ba4cbda1362b,Engel & Völkers San Miguel,Mid-Market,pro,Josue Paredes,,true,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
61035f9787681700322bf9a3,Rocky Point Beach Rentals.com,Mid-Market,pro,Josue Paredes,,true,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6794370f08ad1c127b6c48a9,Duvoire,Mid-Market,pro,Ram Cheriyath,,true,,,,V,,,,V,,,,V,,V,,,,,,,V,,,,,,V,,,,,,,,,,6
68ffb4a19b696177c7547913,Shores Vacation Rentals,SME,pro,Francine Boateng,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,1
67183cc0fb727774adaece30,Vanage Vacation Homes,Mid-Market,pro,Benjamin Lockard,,true,,V,V,,,,,,,,,,,,,,,,,V,,,,,,,V,V,V,,,,,,,,6
669fd4375db8ecdd6b7e2916,Angelo Sturzebecher,SMB,pro,Guesty Support,,true,,,V,V,V,,V,,,,V,,,,,V,,,,,V,,,,,,OFF,,V,,,,,,,,8
69bacacb0dbdf1eea85fc1ba,RE Management & Consulting S.r.l.,SMB,pro,Guesty Support,,true,,V,V,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,3
67488d4c4205b64ae791d9fb,Juno Wong,SMB,pro,Katherine Ting,,true,,,,,,,,,,,,,,,,,,,,,V,,V,,,,,,,,,,,,,,2
689c639c8fa2976c485f6d0c,Flat Manager,Enterprise,enterprise,Steven Brumwell,,true,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,2
661fe51eb6f3872323b07ff5,Vesta Management LLC,Mid-Market,pro,Diana Chalita,,true,,,,,,,,,,,,,,,V,,,,V,V,V,,,,,,,,V,,,,,,,,5
6977681aea85becc03a1676e,Property Egg,SMB,pro,Giorgia Ruocci,,true,,V,V,,,,,,,,V,,,V,,V,,,,V,V,V,V,,,,,,,,,,,,,,9
6931efc1a3d1a005adf060bd,Avari - AL,Enterprise,enterprise,Devin Holbrook,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,1
6877cb71b8a30a41bf539219,Babylon,SMB,pro,Aline Perles,,true,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,V,2
5e395e31cf61d0002930f9dc,Philip Saunders,SMB,pro,Daniel Sanchez,,true,,,V,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
65d5bbc248d51cec4f27c6bc,Double kaylee,SMB,pro,Daniel Sanchez,,true,,,,V,,,,,,,,V,,V,V,,,,,V,V,V,V,,,,,,V,,,,,,,,9
66639bcf7e5a5aa7f2054d6f,HG - San Diego Short Term Rental Management,Enterprise,pro,Guesty Support,,true,,OFF,OFF,OFF,,,,OFF,,,OFF,,,OFF,V,,,,,,OFF,OFF,,,,,,,,,,,,,,,1
67fea5eb259cbcdbc6e8c4ec,Whistler Platinum,SME,pro,Michelle Kim,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,1
697d0e1c663b9035ac4ca73c,Brightwater Residences,Mid-Market,pro,Francine Boateng,,true,,V,V,V,,,V,,,,V,V,,,V,,,,,V,V,V,,,,,V,,,,,,,,,,11
66eaf97726dd45c415d4bb2a,VANDERGOTEN REAL ESTATE SL,SMB,pro,Daniel Sanchez,,true,,,V,,,,,V,,,V,,,,,,,,,,,,V,,,,,,,,,,,,,,4
67161bc9fe88d43beb172b13,LUXURY HOMES RENT,Mid-Market,pro,William Moal,,true,V,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,2
650c88e747b48b04df2869ed,Book Our Place,Enterprise,pro,Guesty Support,,true,,V,V,,,V,V,,,V,,V,,V,,V,V,,V,V,V,,V,,,,,V,V,V,V,,,,,,17
67ed5031c8b52d834dcb8e47,Studio Lovecchio s.r.o.,SMB,pro,Daniel Sanchez,,true,,V,,V,V,V,V,,V,V,,V,,V,V,,V,,,V,V,V,V,,,,,,V,,,,,,,,16
6022d42230650c0031bc91c1,ULIV,Enterprise,enterprise,Daniela Collazo,,true,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
68d3f85f455d7fda436117ed,"West Elm Properties, LLC",SMB,pro,Guesty Support,,true,,V,V,,,,,,,,,,,V,V,,,,,V,,,,,,,,,,,,,,,,,5
67621f39892a35ba99f8c46f,Leo Santos,Mid-Market,pro,Ana Loera,,true,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,V,,,,,,,,2
5e7c1674409d0c0029b72533,Marigny,Mid-Market,pro,Ram Cheriyath,,true,,,,,,,,,,,,,,,,,,,V,,V,,,,,,,,,,,,,,,,2
639cc2c9c1d582004222ddb4,Operadora San Diego,Mid-Market,pro,Daniela Collazo,,true,,,,,,,,,,,,,,,,,,,,,V,,V,,,,,,,,,,,,,,2
648dc2bc5c53b8007e09e259,Henchmen Property Management,Mid-Market,pro,Audrey Puylaert,,true,,V,V,,,,V,V,,V,V,,,V,V,,,,V,V,V,,V,,,,,V,V,V,,,,,,,15
6a345a347028915b39d3ace9,Time and Home Holiday Services,Mid-Market,pro,Joaquin Benitez,,true,,V,,V,,V,V,V,,V,V,V,,V,V,,V,,V,V,V,V,V,,,,,,V,,,,,,V,,18
6318bd126e26ea0035538b0d,Celyn  Ganske,Mid-Market,pro,Juan Viana,,true,,,OFF,V,,OFF,OFF,OFF,,,OFF,,,,,,,,,,OFF,,OFF,,,,,OFF,OFF,OFF,OFF,,,,,,1
66a664c13c74563e37af53b4,Hebergia,Mid-Market,pro,Ram Cheriyath,,true,,,,,,,,,,,,,,,,,,,,,V,V,V,,,,,,,,,,,,,,3
68c83e9a05d1a382469f6bd0,Stay with Branch Vacation Rentals,Mid-Market,pro,Audrey Puylaert,,true,,,,,,,V,,,,,,,,,,,,,,V,,V,,,,V,V,,V,,,,,V,,7
5ffc691620b9c0002ff93757,Stephen Cummings,SME,pro,Juan Viana,,true,,,,,,,,,,,,,,,,,,,,,V,,V,,,,,,,,,,,,,,2
61e83b45867d500031406216,"Flaneur, the vacation Rental Company",Mid-Market,pro,Alexandra Laframboise,,true,,,,,,,,,,,,,,,,,V,,,,V,,,,,,,V,V,,,,,,,,4
68fa462832feafcbded998c3,Keytoko,Mid-Market,pro,William Moal,,true,,V,V,V,,,,,,,V,,,,,V,,,,,V,,V,,,,,,V,V,,,,,,,9
6953d56988cba42d9e7a8f8e,SDK Homes Aps,SMB,pro,Guesty Support,,true,,,,,,,,,,,,,,,V,,,,,,V,,,,,,,,,,,,,,,,2
5cae1cd01963d20020ac1a48,STAE-Homes,Mid-Market,pro,Courtney Trow,,true,,,,,,,,V,,V,,,,V,,,,,,,,,,,,,,,,,,,,,,V,4
6a01de4424db941f82ec00fd,Vit Vosecek,Mid-Market,pro,Joaquin Benitez,,true,V,,V,,,,V,V,,V,,,,V,V,V,,,,,V,V,V,,V,,,,,,,,,,,V,13
5f75b1fbc3e3190028c14764,Richmond Property Group Ltd,SMB,pro,Mattia Peressini,,true,,,,,,,,,,,,,,V,OFF,,,V,,,V,OFF,V,,V,,,,OFF,,,,,,,,5
5d652541b6dd0d0022186a5a,TWO KEENS,Mid-Market,pro,Francesca Pastore,,true,V,V,,OFF,,V,V,V,,V,,,,V,,V,V,V,V,V,V,V,V,,V,,,,V,V,V,V,V,V,,V,23
695d38fe40bbbd7a4e6cfe87,GoodNight Stay,Mid-Market,pro,Guesty Support,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,1
67f3e2c2c3c7926782f6fd63,Miami Vacation Rentals,SME,pro,Matthew Bonasera,,true,,,V,,,,,V,,,V,,,,V,,,,,,V,,,,,V,,,V,,,,,,,V,8
6924eaa051ad620fe8272dea,TriPower Vacation Rentals,SME,pro,Tatiana Figueroa,,true,V,V,V,,,,V,V,,,,,,,,,,,V,,,,,,OFF,,,,,,,,,V,V,V,9
6a1874c2c1d5178828685ebe,Coastal Vacation Rentals,Mid-Market,pro,Diana Chalita,,true,,V,,OFF,,,V,,,V,,,,,V,V,,,,,,,,,,,,,V,,,,,,,V,7
5edaef4b52d5d3002de7b4a0,Maximum Vacation Homes,SMB,pro,Carlos Villarreal,,true,V,V,,V,,,,V,,,,,,,,,,,,,,,,,V,,,V,V,,,,,,V,V,9
606492432cf0ad0030c466c4,Fresh Air Property Management,Mid-Market,pro,Steven Brumwell,,true,,,,,,,V,,,,,,,,,,,,,V,,V,,,,,,,,,,,,,,V,4
60a11f07b5ba8c0032edf1f2,Tucker Lecaroz,SME,pro,Benjamin Lockard,,true,,,,,,,,,,V,,,,,OFF,,,,,V,,,,,V,,,,V,,,,,,,,4
5dee27c28e1c2c001f6e4236,Betterstays,Mid-Market,pro,Rafael Merchán,,true,V,,V,,,,V,,,,V,,,V,,,,V,,,V,V,V,,V,,,V,V,V,V,,,,,V,15
5df0cb42324ff7002085b7e5,Hostini,SME,pro,Francesca Pastore,,true,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,1
677edaa657409f7f586a2e4d,Dans Florida Condos,Mid-Market,pro,Carlos Noriega,,true,,V,V,,,,,V,,V,,V,,,V,,,,V,V,,,V,,,,,,V,V,,,,,,V,12
5a8f8d7c088527002c859860,Tiny Away,Enterprise,enterprise,Zoe Jiang,,true,,V,V,,,,,,,,,,,,,,,,,,V,,V,,,,,,,,,,,,,,4
6564db50a6aaa15054eb4027,Ferncliff Lodge,Mid-Market,pro,Audrey Puylaert,,true,,V,V,OFF,,,V,V,,,,V,,,V,,,,,,V,V,,,,,,,V,,,,,,,V,10
651301a0b6ca79788f86d4d0,Dera str group llc,SMB,pro,Tatiana Del Rosario,,true,,V,V,V,,V,,V,,V,,,,,,,,,,,,,,,,,,,,,,,,,,V,7
6647b249f167a0bb227081f3,"Pirawa Properties, INC.",SMB,pro,Guesty Support,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,1
6361401a09cd6a004c376443,APEK Rentals,Enterprise,pro,Guesty Support,,true,V,V,V,V,V,V,V,V,V,V,V,V,,V,V,V,V,V,V,V,V,V,V,,V,V,V,V,V,V,V,V,V,V,OFF,V,33
694ad57b5746ac96c0eb4e07,Residentas PT,Mid-Market,pro,Rafael Merchán,,true,,,,,,,,,,,,,,,,,,V,,,V,V,V,,,,,,V,,,,,,,V,6
68107bc4ea19258f6a31383b,Amber Stays Ltd,SMB,pro,Dana Evans,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,,,,,,,,,0
5f3a7d87949020002db896dc,Curated Property,Mid-Market,pro,Francesca Pastore,,true,V,,V,,,,V,V,,,,,,V,V,,,,,,V,V,V,,,,,OFF,V,,,,,,,,10
6847199ce163651ced70b388,PMI Southwest Florida,Mid-Market,pro,Tove May,,true,,,,,,,,,,,,,,,,,,,,V,V,V,,,V,,,,,V,,,,,,V,6
697cf07e97c71aa6720b0e9b,Asesoria e Inversiones Riverso Andes SPA,Mid-Market,pro,Juan Viana,,true,V,,,,,,,,,,,,,,,,,,,,V,V,V,,V,,,,,,,,,,,V,6
6437e126c436d2003e3504a7,Olala Homes,Enterprise,enterprise,Mattia Peressini,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,1
665098227ece3a46c68c5b7b,HILO Collection,Mid-Market,pro,Daniel Sanchez,,true,,,V,V,,,V,OFF,,,,,,,,,,,,,,,,,V,,,V,,V,V,,,,,,7
667e7783b9fa45b28b1add33,Marone Management Kft.,Mid-Market,pro,Carla Scimia,,true,V,V,V,,,,,,,,,,,V,,,,,,V,V,,V,,,,,,,,,,,,,V,8
675c9a27fbdf9f70c0e7d1bd,PMI Blue Ridge,Mid-Market,pro,Tove May,,true,V,,,V,,,V,V,,,,,,,,,,,,V,V,V,,,V,,,V,V,,,,,,,V,11
685c51f8b12c774daba24d86,Mi.Re Project LLC,Mid-Market,pro,Ram Cheriyath,,true,,V,,,,,OFF,OFF,,,,,,,,,,,,,V,OFF,V,,,,,,,,,,,,,OFF,3
5aff29ca5e0f84006a37cb5d,Stay Awhile Villas,SME,pro,Audrey Puylaert,,true,,,V,,V,,V,OFF,,V,,,,V,V,,V,,,V,V,,,,,,,V,V,,,,,,OFF,,11
6630f5b1713d3ca356f49862,HH Island Rentals,Mid-Market,pro,Matthew Bonasera,,true,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,V,,,,,,,,2
69f38857e330761c405c9473,cream one s.r.o.,SMB,pro,Daniel Sanchez,,true,,,V,,,,,,,,,,,,V,,V,,V,V,,,,,V,,,,V,,,,,,V,,8
68aed999c3307ffd38a1c27c,MIT Vacation Rentals,SMB,pro,Guesty Support,,true,V,,,,,,,,,V,,,,V,V,,,,,V,V,V,V,,,,,,V,,,,,,,V,10
