Account ID,Account Name,Package,Segment,Active paying account,HQ type,Agent Category,Agent Name,Agent Active,Agent Created At,Agent Run Completed At,Agent Run Status,Agent Run Output
6929f0e3e31a363ae329dee0,The California Building,pro,SME,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:44:37 PM","Jul 22, 2026, 5:39:27 PM",DONE,Scanned 5 listings on 2026-07-22. No double bookings detected.
6929f0e3e31a363ae329dee0,The California Building,pro,SME,true,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 3:44:50 PM","Jul 22, 2026, 11:40:04 PM",DONE,Reviewed 33 reservations checking in within the next 24 hours; all 33 need attention.
6929f0e3e31a363ae329dee0,The California Building,pro,SME,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 3:45:25 PM","Jul 22, 2026, 5:41:00 PM",DONE,"Scored 40 reservations; 1 flagged as High risk, Administration task created."
6859df8e8e18aabad83b38e6,Newport Beach Vacation Properties,pro,SME,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:49:47 PM","Jul 22, 2026, 11:39:00 PM",DONE,Scanned 4 listings with no double bookings detected.
6859df8e8e18aabad83b38e6,Newport Beach Vacation Properties,pro,SME,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:49:47 PM","Jul 22, 2026, 7:39:11 PM",DONE,"Scanned 4 listings, no double bookings detected."
693c29621efcceb4712e3202,GuestSpaces Vacation Rentals,pro,SME,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 3:54:54 PM","Jul 22, 2026, 9:39:15 PM",DONE,Done No reviews scanned or processed.
693c29621efcceb4712e3202,GuestSpaces Vacation Rentals,pro,SME,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 3:54:54 PM","Jul 22, 2026, 5:39:11 PM",FAILED,Agent execution failed
690e2a5fbef5c5b447994fc8,Seashell Vacation Rentals,pro,SME,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:54:56 PM","Jul 22, 2026, 9:38:56 PM",DONE,No double bookings detected across scanned listings.
690e2a5fbef5c5b447994fc8,Seashell Vacation Rentals,pro,SME,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:54:56 PM","Jul 22, 2026, 5:39:14 PM",DONE,No double bookings detected across scanned listings.
693c29621efcceb4712e3202,GuestSpaces Vacation Rentals,pro,SME,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:55:38 PM","Jul 22, 2026, 9:39:03 PM",DONE,No double bookings detected across scanned listings.
693c29621efcceb4712e3202,GuestSpaces Vacation Rentals,pro,SME,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:55:38 PM","Jul 22, 2026, 5:39:14 PM",DONE,No double bookings detected in scan.
6929f0e3e31a363ae329dee0,The California Building,pro,SME,true,,OPERATIONS,Commitment keeper,true,"Jul 22, 2026, 3:55:59 PM","Jul 22, 2026, 6:37:57 PM",DONE,"Scanned 119 reservations, no open commitments found."
693c29621efcceb4712e3202,GuestSpaces Vacation Rentals,pro,SME,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:56:34 PM","Jul 22, 2026, 9:38:57 PM",DONE,"Scanned 0 inquiries, no action taken."
693c29621efcceb4712e3202,GuestSpaces Vacation Rentals,pro,SME,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:56:34 PM","Jul 22, 2026, 5:39:14 PM",DONE,"Scanned 0 inquiries, nothing to action."
6929f0e3e31a363ae329dee0,The California Building,pro,SME,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 3:56:38 PM","Jul 22, 2026, 9:39:07 PM",DONE,"Done 1 reply posted automatically on Booking.com 9/10 review: Scanned 5 reviews, 1 processed."
6929f0e3e31a363ae329dee0,The California Building,pro,SME,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 3:56:38 PM","Jul 22, 2026, 5:39:12 PM",FAILED,Agent execution failed
5d652541b6dd0d0022186a5a,TWO KEENS,pro,Mid-Market,true,,OPERATIONS,Vacancy task detector,true,"Jul 22, 2026, 3:56:51 AM","Jul 22, 2026, 4:39:24 AM",DONE,Done **Vacancy readiness sweep complete**: no issues flagged.
690e2a5fbef5c5b447994fc8,Seashell Vacation Rentals,pro,SME,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:57:50 PM","Jul 22, 2026, 9:38:57 PM",DONE,"Scanned 2 inquiries, none required action."
690e2a5fbef5c5b447994fc8,Seashell Vacation Rentals,pro,SME,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 3:57:50 PM","Jul 22, 2026, 5:39:35 PM",DONE,"Scanned 2 inquiries, none required action."
693c29621efcceb4712e3202,GuestSpaces Vacation Rentals,pro,SME,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 3:58:07 PM","Jul 22, 2026, 5:41:04 PM",DONE,"Scored 20 reservations; 7 flagged as High or Critical risk, Administration tasks created."
6924bb4bb4a7e2ab11030bc7,MJ Homes,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:58:28 PM","Jul 22, 2026, 9:39:15 PM",DONE,No double bookings detected across scanned listings.
6924bb4bb4a7e2ab11030bc7,MJ Homes,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 3:58:28 PM","Jul 22, 2026, 5:39:25 PM",DONE,"Scanned 2 listings, no double bookings detected."
6924bb4bb4a7e2ab11030bc7,MJ Homes,pro,SMB,true,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 3:58:36 PM","Jul 22, 2026, 11:39:39 PM",DONE,Today's check-in readiness run could not be completed; review any imminent check-ins manually.
690e2a5fbef5c5b447994fc8,Seashell Vacation Rentals,pro,SME,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 4:02:09 PM","Jul 22, 2026, 9:39:14 PM",DONE,Failed: No reviews scanned; unable to process run.
690e2a5fbef5c5b447994fc8,Seashell Vacation Rentals,pro,SME,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 4:02:09 PM","Jul 22, 2026, 5:39:16 PM",FAILED,Agent execution failed
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Calendar block monitor,true,"Jul 22, 2026, 4:10:11 PM","Jul 22, 2026, 4:33:50 PM",DONE,Flagged 25 calendar blocks needing review across 1614 block events.
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 4:10:21 PM","Jul 23, 2026, 12:39:13 AM",DONE,Four listings scanned with no double booking conflicts detected.
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 4:10:21 PM","Jul 22, 2026, 8:39:27 PM",DONE,"Scanned 3 listings, no double bookings found."
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 4:10:21 PM","Jul 22, 2026, 4:34:17 PM",DONE,"Scanned 5 listings, found 2 conflicts in Ontario 4631[r3]."
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 4:10:36 PM","Jul 22, 2026, 10:39:07 PM",FAILED,Agent execution failed
60fed25d9e3dd8002da530e5,Seth Hillenmeyer,pro,Mid-Market,true,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 4:10:43 PM","Jul 22, 2026, 10:39:14 PM",FAILED,Agent execution failed
60fed25d9e3dd8002da530e5,Seth Hillenmeyer,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 4:11:02 PM","Jul 23, 2026, 12:39:11 AM",FAILED,Agent execution failed
60fed25d9e3dd8002da530e5,Seth Hillenmeyer,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 4:11:02 PM","Jul 22, 2026, 8:39:07 PM",FAILED,Agent execution failed
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Commitment keeper,true,"Jul 22, 2026, 4:11:12 PM","Jul 22, 2026, 4:35:14 PM",DONE,"```json
{
  ""short"": ""Scanned 149 reservations; 20 have open commitments, 15 notes posted and 5 could not be posted."",
  ""long"": ""Scanned 149 upcoming and in-stay reservations; 20 have promises to the"
60fed25d9e3dd8002da530e5,Seth Hillenmeyer,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 4:12:33 PM","Jul 23, 2026, 12:39:14 AM",DONE,Done No reviews scanned
60fed25d9e3dd8002da530e5,Seth Hillenmeyer,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 4:12:33 PM","Jul 22, 2026, 8:38:55 PM",FAILED,Agent execution failed
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 4:12:49 PM","Jul 23, 2026, 12:39:11 AM",FAILED,Agent execution failed
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 4:12:49 PM","Jul 22, 2026, 8:39:24 PM",DONE,Processed 1 inquiry: evaluated and recommended for decline.
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 4:12:49 PM","Jul 22, 2026, 4:34:38 PM",DONE,Processed 1 inquiry: evaluated and recommended for decline.
60fed25d9e3dd8002da530e5,Seth Hillenmeyer,pro,Mid-Market,true,,OPERATIONS,Stay status reconciler,true,"Jul 22, 2026, 4:13:29 PM","Jul 23, 2026, 12:39:02 AM",FAILED,Agent execution failed
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Maintenance tracker,true,"Jul 22, 2026, 4:14:23 PM","Jul 22, 2026, 4:34:48 PM",DONE,Done **No maintenance tasks in the last 60 days**: 0 properties flagged.
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Reservation duplicate detector,true,"Jul 22, 2026, 4:14:28 PM","Jul 22, 2026, 4:35:14 PM",DONE,Flagged 1 suspected duplicate booking across 82 upcoming reservations.
697a888697c71aa6720b0d83,Sunset Residences,pro,SMB,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 4:14:44 PM","Jul 23, 2026, 12:39:16 AM",DONE,"Scored 1 reservation; scored Low or Medium risk, no action needed."
697a888697c71aa6720b0d83,Sunset Residences,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 4:14:54 PM","Jul 23, 2026, 12:39:02 AM",DONE,Done No reviews scanned in this run.
697a888697c71aa6720b0d83,Sunset Residences,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 4:14:54 PM","Jul 22, 2026, 8:39:01 PM",FAILED,Agent execution failed
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Reservation handoff brief,true,"Jul 22, 2026, 4:14:57 PM","Jul 22, 2026, 4:36:00 PM",DONE,"19 reservations arriving July 22-23, 2026. Multiple guests have outstanding balances totaling over CAD 25,000; prioritize payment collection and check-in confirmations."
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 4:15:41 PM","Jul 22, 2026, 4:37:26 PM",DONE,"Scored 40 reservations; 4 flagged as High risk, Administration tasks created."
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Stay status reconciler,true,"Jul 22, 2026, 4:16:14 PM","Jul 23, 2026, 12:39:44 AM",DONE,"Corrected 13 stay statuses: set 10 to checked-out, marked 3 checked-in."
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Stay status reconciler,true,"Jul 22, 2026, 4:16:14 PM","Jul 22, 2026, 4:36:19 PM",DONE,"Corrected 48 stay statuses: marked 37 checked-in, set 11 to checked-out."
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Team access review,true,"Jul 22, 2026, 4:16:27 PM","Jul 22, 2026, 4:36:09 PM",DONE,21 team members. 2 things to review.
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Vacancy task detector,true,"Jul 22, 2026, 4:16:43 PM","Jul 22, 2026, 4:36:07 PM",DONE,Done **Vacancy readiness sweep complete**: No action needed.
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Weekly Operation Brief,true,"Jul 22, 2026, 4:16:53 PM","Jul 22, 2026, 4:36:23 PM",DONE,"Solid week with strong activity: 133 check-ins and 89 reviews came through, but your task backlog is piling up at 300 open items and needs attention."
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 4:17:38 PM","Jul 23, 2026, 12:39:09 AM",FAILED,Agent execution failed
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 4:17:38 PM","Jul 22, 2026, 8:38:59 PM",FAILED,Agent execution failed
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,COMMUNICATIONS,Saved replies optimizer,true,"Jul 22, 2026, 4:17:48 PM","Jul 22, 2026, 4:54:23 PM",DONE,Action needed **78 listings need template updates**: Reviewed 838 saved replies across 78 listings.
6830b0309bf7f8c07ec24266,Indulge Vacation Rentals,pro,SME,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 4:18:02 PM","Jul 22, 2026, 11:39:08 PM",DONE,One listing scanned: no double bookings detected.
6830b0309bf7f8c07ec24266,Indulge Vacation Rentals,pro,SME,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 4:18:02 PM","Jul 22, 2026, 7:39:13 PM",DONE,No double bookings detected across scanned listings.
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,ACCOUNTING,Advance deposit checker,true,"Jul 22, 2026, 4:18:07 PM","Jul 22, 2026, 4:36:05 PM",DONE,Action needed 9 reservations with outstanding advanced deposits: 151 scanned this period.
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,ACCOUNTING,Monthly cancelled reservations,true,"Jul 22, 2026, 4:18:16 PM","Jul 22, 2026, 4:35:37 PM",DONE,"```json
{
  ""short"": ""Action needed, 138 canceled reservations (22.8% of 606) with check-ins this month."",
  ""long"": ""The scan of canceled reservations with a check-in date in the current month found "
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,FINANCE,Tax Configuration Audit,true,"Jul 22, 2026, 4:18:59 PM","Jul 22, 2026, 4:36:14 PM",DONE,Action needed **2 cities have tax setup differences**: 80 properties scanned; review 26 outliers.
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,FINANCE,Unpaid reservation tracker,true,"Jul 22, 2026, 4:19:10 PM","Jul 22, 2026, 4:36:51 PM",DONE,"```json
{""short"":""Action needed 149 reservations flagged with $480,045.24 underpaid: Scanned 389 reservations; review before month-end close."",""long"":""This month's unpaid reservation scan evaluated 38"
6830b0309bf7f8c07ec24266,Indulge Vacation Rentals,pro,SME,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 4:19:24 PM","Jul 22, 2026, 11:39:21 PM",DONE,"Scanned 0 inquiries, none required action."
6830b0309bf7f8c07ec24266,Indulge Vacation Rentals,pro,SME,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 4:19:24 PM","Jul 22, 2026, 7:39:11 PM",DONE,"Scanned 0 inquiries, no action required."
67eec01f48a9aa094fae1a11,Everblue Properties,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 4:20:12 PM","Jul 22, 2026, 11:39:00 PM",DONE,"Failed: No reviews processed: Scanned 4 reviews, none eligible."
67eec01f48a9aa094fae1a11,Everblue Properties,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 4:20:12 PM","Jul 22, 2026, 7:39:21 PM",FAILED,Agent execution failed
68e1480f455d7fda43611baa,Trevor Drew,pro,SMB,true,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 4:20:49 PM","Jul 22, 2026, 11:39:01 PM",FAILED,Agent execution failed
6830b0309bf7f8c07ec24266,Indulge Vacation Rentals,pro,SME,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 4:22:03 PM","Jul 22, 2026, 7:39:47 PM",DONE,"Scored 9 reservations; 2 flagged as High or Critical risk, Administration tasks created."
68e1480f455d7fda43611baa,Trevor Drew,pro,SMB,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 4:23:56 PM","Jul 22, 2026, 5:39:35 PM",DONE,"Scored 2 reservations; 1 flagged as High risk, Administration task created."
5fc53c49bdc1ba0030c3936a,Jim Grady,pro,SME,true,,COMMUNICATIONS,Saved replies optimizer,true,"Jul 22, 2026, 4:27:12 PM","Jul 22, 2026, 4:36:23 PM",FAILED,Agent execution failed
69445327b144f2e7b105cf45,Oak Street Capital LLC ,pro,SMB,true,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 4:29:48 PM","Jul 22, 2026, 10:39:23 PM",FAILED,Agent execution failed
69445327b144f2e7b105cf45,Oak Street Capital LLC ,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 4:29:53 PM","Jul 23, 2026, 12:39:12 AM",DONE,Sweep completed with no inquiries to process.
69445327b144f2e7b105cf45,Oak Street Capital LLC ,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 4:29:53 PM","Jul 22, 2026, 8:39:18 PM",FAILED,Agent execution failed
69445327b144f2e7b105cf45,Oak Street Capital LLC ,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 4:30:10 PM","Jul 23, 2026, 12:39:02 AM",FAILED,Agent execution failed
69445327b144f2e7b105cf45,Oak Street Capital LLC ,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 4:30:10 PM","Jul 22, 2026, 8:39:14 PM",FAILED,Agent execution failed
6953d4933b2d1f36d1b33d44,PK Holidays,pro,SME,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 4:32:45 PM","Jul 23, 2026, 12:39:12 AM",FAILED,Agent execution failed
6953d4933b2d1f36d1b33d44,PK Holidays,pro,SME,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 4:32:45 PM","Jul 22, 2026, 8:39:02 PM",DONE,"Scanned 0 inquiries, no action taken."
6953d4933b2d1f36d1b33d44,PK Holidays,pro,SME,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 4:32:55 PM","Jul 22, 2026, 8:39:16 PM",DONE,"Scored 5 reservations; 2 flagged as High risk, Administration tasks created."
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Maintenance block agent,true,"Jul 22, 2026, 4:33:05 PM","Jul 23, 2026, 12:38:55 AM",DONE,Failed No maintenance tasks were scanned; check workflow configuration.
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Maintenance block agent,true,"Jul 22, 2026, 4:33:05 PM","Jul 22, 2026, 11:39:04 PM",DONE,Failed No maintenance tasks were scanned.
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Maintenance block agent,true,"Jul 22, 2026, 4:33:05 PM","Jul 22, 2026, 10:39:06 PM",DONE,Failed No maintenance tasks were scanned; unable to process maintenance blocks.
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Maintenance block agent,true,"Jul 22, 2026, 4:33:05 PM","Jul 22, 2026, 9:39:17 PM",DONE,Failed No maintenance tasks were scanned; workflow did not process any listings.
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Maintenance block agent,true,"Jul 22, 2026, 4:33:05 PM","Jul 22, 2026, 8:39:12 PM",DONE,Failed No maintenance tasks were scanned.
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Maintenance block agent,true,"Jul 22, 2026, 4:33:05 PM","Jul 22, 2026, 7:39:11 PM",DONE,Failed No maintenance tasks were scanned; unable to process.
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Maintenance block agent,true,"Jul 22, 2026, 4:33:05 PM","Jul 22, 2026, 6:39:13 PM",DONE,Failed No maintenance tasks were scanned.
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Maintenance block agent,true,"Jul 22, 2026, 4:33:05 PM","Jul 22, 2026, 5:39:25 PM",DONE,Failed No maintenance tasks were scanned; check workflow configuration.
69bdbe984a4da1c92d8bc43a,Host-me,pro,Mid-Market,true,,OPERATIONS,Maintenance block agent,true,"Jul 22, 2026, 4:33:05 PM","Jul 22, 2026, 4:34:51 PM",DONE,Failed No maintenance tasks were scanned; check system connectivity.
632a193d8d005000330bca94,Urban Furnished ,pro,SME,true,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 5:17:43 PM","Jul 22, 2026, 10:39:13 PM",DONE,Today's check-in readiness run could not be completed; review any imminent check-ins manually.
632a193d8d005000330bca94,Urban Furnished ,pro,SME,true,,COMMUNICATIONS,Saved replies optimizer,true,"Jul 22, 2026, 5:18:37 PM","Jul 22, 2026, 6:18:54 PM",FAILED,Agent execution timed out
632a193d8d005000330bca94,Urban Furnished ,pro,SME,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 5:20:17 PM","Jul 23, 2026, 12:38:52 AM",DONE,Failed: No reviews scanned; unable to process run.
632a193d8d005000330bca94,Urban Furnished ,pro,SME,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 5:20:17 PM","Jul 22, 2026, 8:38:58 PM",FAILED,Agent execution failed
69e67d2299ab54f5bdf04de6,Low Tide Retreats LLC,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 5:26:07 PM","Jul 23, 2026, 12:38:52 AM",DONE,Done No reviews scanned in this run.
69e67d2299ab54f5bdf04de6,Low Tide Retreats LLC,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 5:26:07 PM","Jul 22, 2026, 8:38:51 PM",FAILED,Agent execution failed
68f7babc669647d6ff17de31,david@alpinerp.com,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 5:26:28 PM","Jul 22, 2026, 11:38:52 PM",DONE,No double bookings detected in scan.
68f7babc669647d6ff17de31,david@alpinerp.com,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 5:26:28 PM","Jul 22, 2026, 7:38:51 PM",DONE,Double booking check completed with no conflicts found.
68f7babc669647d6ff17de31,david@alpinerp.com,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 5:27:55 PM","Jul 22, 2026, 11:38:52 PM",DONE,No inquiries were scanned in this sweep.
68f7babc669647d6ff17de31,david@alpinerp.com,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 5:27:55 PM","Jul 22, 2026, 7:38:52 PM",DONE,"Scanned 0 inquiries, no action taken."
68f7babc669647d6ff17de31,david@alpinerp.com,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 5:30:53 PM","Jul 22, 2026, 11:39:03 PM",DONE,"Action needed 1 suggested reply to constructive feedback: Scanned 1 review, 1 eligible."
68f7babc669647d6ff17de31,david@alpinerp.com,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 5:30:53 PM","Jul 22, 2026, 7:38:55 PM",FAILED,Agent execution failed
68f7babc669647d6ff17de31,david@alpinerp.com,pro,SMB,true,,COMMUNICATIONS,Saved replies optimizer,true,"Jul 22, 2026, 5:31:05 PM","Jul 22, 2026, 5:33:50 PM",DONE,Action needed **13 listings need template updates**: Reviewed 130 saved replies across 13 listings.
68f7babc669647d6ff17de31,david@alpinerp.com,pro,SMB,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 5:31:58 PM","Jul 22, 2026, 7:39:02 PM",DONE,"Scored 3 reservations; all scored Low or Medium, no action needed."
5bead1b2ffc666003ea00e17,Be London,pro,Mid-Market,true,,OPERATIONS,Weekly Operation Brief,true,"Jul 22, 2026, 5:38:59 PM","Jul 22, 2026, 5:39:43 PM",DONE,"A solid week with strong guest flow, but your task backlog is piling up at 300 open items and needs attention. The inbox has 23 unanswered messages waiting for replies."
5bead1b2ffc666003ea00e17,Be London,pro,Mid-Market,true,,OPERATIONS,Maintenance tracker,true,"Jul 22, 2026, 5:39:44 PM","Jul 22, 2026, 5:40:00 PM",DONE,Done **No maintenance tasks in the last 60 days**: 0 properties flagged.
6a5ae8e74a4c267b3be2d390,Hi-Desert Dwellings,pro,Mid-Market,false,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 5:44:23 PM","Jul 22, 2026, 11:39:03 PM",DONE,"Scanned 1 listing, no double booking conflicts found."
6a5ae8e74a4c267b3be2d390,Hi-Desert Dwellings,pro,Mid-Market,false,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 5:44:23 PM","Jul 22, 2026, 7:39:09 PM",DONE,"Three listings scanned, no double bookings detected."
6a5ae8e74a4c267b3be2d390,Hi-Desert Dwellings,pro,Mid-Market,false,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 5:44:47 PM","Jul 22, 2026, 7:39:40 PM",DONE,"Scored 32 reservations; all scored Low or Medium, no action needed."
6a5ae8e74a4c267b3be2d390,Hi-Desert Dwellings,pro,Mid-Market,false,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 5:45:43 PM","Jul 22, 2026, 11:38:52 PM",DONE,Failed: No reviews scanned or processed.
6a5ae8e74a4c267b3be2d390,Hi-Desert Dwellings,pro,Mid-Market,false,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 5:45:43 PM","Jul 22, 2026, 7:38:51 PM",FAILED,Agent execution failed
621973f87008bb0033bd4947,Bear Stay LLC,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 5:47:07 PM","Jul 23, 2026, 12:38:53 AM",DONE,Scanned 1 listing; no double bookings detected.
621973f87008bb0033bd4947,Bear Stay LLC,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 5:47:07 PM","Jul 22, 2026, 8:39:03 PM",DONE,"Scanned 3 listings, no double bookings found."
5a68a9b91e2ba70015056bc6,Kevin Boer,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 5:47:13 PM","Jul 22, 2026, 11:38:53 PM",DONE,Scan completed with no inquiries to process.
5a68a9b91e2ba70015056bc6,Kevin Boer,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 5:47:13 PM","Jul 22, 2026, 7:38:52 PM",DONE,"Scanned 0 inquiries, no action taken."
5a68a9b91e2ba70015056bc6,Kevin Boer,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 5:47:40 PM","Jul 22, 2026, 11:38:52 PM",DONE,Done No reviews to process: scanned 0.
